ID,Name,Phone Number,Message,Date Time,Received,Sent,Status,Unnamed: 8
1682147744409.0,,,Sent,2023-04-22 12:45:44,,UPIACT &&*16&*8&&G#K*0c#TUT**2pw11c*#J&MmPN#&6,,
505.0,917208088410.0,917208088410.0,-,-,-,-,-,
1666960613006.0,,,Sent,2022-10-28 18:06:53,,SBIUPI Eu91WZX7HxGjVFIynou23mvZYIkHvv2s3Zw6sENOSXKZOYEub98lyFx%2FYpmDhs97!7a0e43d77e03bf69fb5d60ede3387eac7eb0166f9c2f4ec7adb700f465680a22,,
228.0,917208088415.0,917208088415.0,-,-,-,-,-,
1659102032603.0,,,Sent,2022-07-29 19:10:32,,SBIUPI MkV06yYzD%2BkA%2B%2BXLsmb19V6nQFPnKjhmGLs0FjZF6BriFzoJGDey8ib4QaZtJvqM!bf0e7964b672e46d3029d2462ccb6fada61788f303606283d95fde64938921c1,,
228.0,917208088415.0,917208088415.0,-,-,-,-,-,
1663063242275.0,,,Sent,2022-09-13 15:30:42,,SBIUPI twdJ7iMbga%2FWCLTIUyP3YfBLNXXxuG3lxr8re%2F44guhOT1%2FtrbtS97QTy8TIBF3a!1fe436c29f88a7c3083d9671510e16228825ac1caec6ac3a16710d00b40dcd94,,
228.0,917208088415.0,917208088415.0,-,-,-,-,-,
1675344663566.0,,,Sent,2023-02-02 19:01:03,,SBIUPI s4NWenvoYI44m7qb0xzNgVNlfUkuK4CzWeo1UGamkPJ7zcISc5sXVzCz6VploGbw!8a4cb45836730759d97cfb700b4b4104ec12536e9b37fbab78985b0db3c651e8,,
228.0,917208088415.0,917208088415.0,-,-,-,-,-,
1681285582627.0,,,Sent,2023-04-12 13:16:22,,SBIUPI 038enD1Nuv5ZuiV9FaNG3h1%2Fug9yTEXoCJJRpOr7BuRvSipHGGycvq9%2Fv7tzgX8f!48cd65e91dcdb1eeb056f8b253575a54ae0ed3cd7e4bf9d29fad8016a734720c,,
228.0,917208088415.0,917208088415.0,-,-,-,-,-,
1682147744610.0,,,Sent,2023-04-22 12:45:44,,SBIUPI xcKLaC619YhhIbwW8w1dOHMwOlU46v4Tzhy8geyeW0cI1yl6diCCec1IuZLuKW5X!f79d2da2beb333154bdf38a07f55f515c1d4e59f492049a3c61a3b46d772edd9,,
41.0,917208088425.0,917208088425.0,-,-,-,-,-,
1654179719541.0,,,Sent,2022-06-02 19:51:59,,SBIUPI i%2FZ3cQZap2mbBtqMJMsLJ5fUn7a7MZBqQNa4WMgX08le%2BEep8%2FO82OHAOtP58gr2!deb4dabe33afffb95c22f2fa13a4a28588920c1601739208f3563224e04bcc49,,
41.0,917208088425.0,917208088425.0,-,-,-,-,-,
1675344663799.0,,,Sent,2023-02-02 19:01:03,,SBIUPI s4NWenvoYI44m7qb0xzNgVNlfUkuK4CzWeo1UGamkPJ7zcISc5sXVzCz6VploGbw!8a4cb45836730759d97cfb700b4b4104ec12536e9b37fbab78985b0db3c651e8,,
40.0,917304448337.0,917304448337.0,-,-,-,-,-,
1654179719345.0,,,Sent,2022-06-02 19:51:59,,SBIUPI i%2FZ3cQZap2mbBtqMJMsLJ5fUn7a7MZBqQNa4WMgX08le%2BEep8%2FO82OHAOtP58gr2!deb4dabe33afffb95c22f2fa13a4a28588920c1601739208f3563224e04bcc49,,
40.0,917304448337.0,917304448337.0,-,-,-,-,-,
1655884574331.0,,,Sent,2022-06-22 13:26:14,,SBIUPI 9iv8woDBzi%2BQcPkFfNJ7PSiIvJ%2FIQda2AYd51HuyJ7ahV3%2Ffgmf7%2FlLiSo60ikKo!6389743a0383e2765ba6dd877cc3658ff79ca65f7a37cfb54c7ebe258a49d123,,
40.0,917304448337.0,917304448337.0,-,-,-,-,-,
1659102032338.0,,,Sent,2022-07-29 19:10:32,,SBIUPI MkV06yYzD%2BkA%2B%2BXLsmb19V6nQFPnKjhmGLs0FjZF6BriFzoJGDey8ib4QaZtJvqM!bf0e7964b672e46d3029d2462ccb6fada61788f303606283d95fde64938921c1,,
40.0,917304448337.0,917304448337.0,-,-,-,-,-,
1662224303427.0,,,Sent,2022-09-03 22:28:23,,SBIUPI ZnhJF8MY%2FLJrQcQ0nNGaQdBFGIYoZ9vXRTIJTLiSHQPZV45xxH1Cn9pOqhw4akgC!2cf234f6f636e523e7571ecb2c39af1d00393dda9aa3aaa171f1cf0aba6e15cc,,
40.0,917304448337.0,917304448337.0,-,-,-,-,-,
1663063242510.0,,,Sent,2022-09-13 15:30:42,,SBIUPI twdJ7iMbga%2FWCLTIUyP3YfBLNXXxuG3lxr8re%2F44guhOT1%2FtrbtS97QTy8TIBF3a!1fe436c29f88a7c3083d9671510e16228825ac1caec6ac3a16710d00b40dcd94,,
40.0,917304448337.0,917304448337.0,-,-,-,-,-,
1681285582820.0,,,Sent,2023-04-12 13:16:22,,SBIUPI 038enD1Nuv5ZuiV9FaNG3h1%2Fug9yTEXoCJJRpOr7BuRvSipHGGycvq9%2Fv7tzgX8f!48cd65e91dcdb1eeb056f8b253575a54ae0ed3cd7e4bf9d29fad8016a734720c,,
40.0,917304448337.0,917304448337.0,-,-,-,-,-,
1682147744776.0,,,Sent,2023-04-22 12:45:44,,SBIUPI xcKLaC619YhhIbwW8w1dOHMwOlU46v4Tzhy8geyeW0cI1yl6diCCec1IuZLuKW5X!f79d2da2beb333154bdf38a07f55f515c1d4e59f492049a3c61a3b46d772edd9,,
114.0,917304448338.0,917304448338.0,-,-,-,-,-,
1655884574055.0,,,Sent,2022-06-22 13:26:14,,SBIUPI 9iv8woDBzi%2BQcPkFfNJ7PSiIvJ%2FIQda2AYd51HuyJ7ahV3%2Ffgmf7%2FlLiSo60ikKo!6389743a0383e2765ba6dd877cc3658ff79ca65f7a37cfb54c7ebe258a49d123,,
114.0,917304448338.0,917304448338.0,-,-,-,-,-,
1662224303151.0,,,Sent,2022-09-03 22:28:23,,SBIUPI ZnhJF8MY%2FLJrQcQ0nNGaQdBFGIYoZ9vXRTIJTLiSHQPZV45xxH1Cn9pOqhw4akgC!2cf234f6f636e523e7571ecb2c39af1d00393dda9aa3aaa171f1cf0aba6e15cc,,
114.0,917304448338.0,917304448338.0,-,-,-,-,-,
1666960613256.0,,,Sent,2022-10-28 18:06:53,,SBIUPI Eu91WZX7HxGjVFIynou23mvZYIkHvv2s3Zw6sENOSXKZOYEub98lyFx%2FYpmDhs97!7a0e43d77e03bf69fb5d60ede3387eac7eb0166f9c2f4ec7adb700f465680a22,,
506.0,917304459009.0,917304459009.0,-,-,-,-,-,
1666960619626.0,,,Sent,2022-10-28 18:06:59,,UPIACT O**3*A7&F&D&5*2**11P&Y*&&**&&9L9#7&#,,
900.0,917364083275.0,917364083275.0,-,-,-,-,-,
1684908833777.0,,,Received,2023-05-24 11:43:53,Dear customer your electricity bill was not update. last month Power will be cut tonight 9:30 call urgent 9038144797,,,
229.0,917428308535.0,917428308535.0,-,-,-,-,-,
1659102039351.0,,,Sent,2022-07-29 19:10:39,,UPIACT 75&Y&At#&&&**@l**4#j*7*&r&&&62#&9&?&U4eGp#1#&#V#*#,,
698.0,917428309373.0,917428309373.0,-,-,-,-,-,
1675344671057.0,,,Sent,2023-02-02 19:01:11,,JP7 CGK6j7Y6O*37*12b8W6wJY*SjS98TFT9mS*eE,,
698.0,917428309373.0,917428309373.0,-,-,-,-,-,
1679514677574.0,,,Sent,2023-03-23 01:21:17,,JP7 544*yOV*61L863TP8GL*Mw6FFrI*1*8*t5C81B*,,
1679514708047.0,,,Sent,2023-03-23 01:21:48,,JP7 *LG256*t2D60A5C*282**HlLYCQVq5VB12K*Ri,,
698.0,917428309373.0,917428309373.0,-,-,-,-,-,
1682147744942.0,,,Sent,2023-04-22 12:45:44,,JP7 R86*R936A*qp0M1L**93FNyaZW47KiY3BR5OU*S1bX,,
697.0,917506472930.0,917506472930.0,-,-,-,-,-,
1675344670518.0,,,Sent,2023-02-02 19:01:10,,UPIACT U&#v#@NAH36*&*&#6&*m*ct*4&xt&7*B4&&&6,,
151.0,917683028592.0,917683028592.0,-,-,-,-,-,
1656664037498.0,,,Received,2022-07-01 13:57:17,Book Now shift In Next Year June 2023 Wadhwa Group Presents RERA Approved 2/3 BHK Flat start at 1.59 Cr. GMLR MULUND Few Unit Left Call Now +912268564291,,,
806.0,917738260402.0,917738260402.0,-,-,-,-,-,
1680851874571.0,,,Received,2023-04-07 12:47:54,"Dear Customer, You have a missed call from +917738260402 The last missed call was at 12:35 PM on 07-Apr-2023 Thankyou, Team Jio.",,,
523.0,917759940369.0,917759940369.0,-,-,-,-,-,
1667376616741.0,,,Received,2022-11-02 13:40:16,Dear customer your SBI BANK Account will be blocked today please update your PAN CARD click here http://bit.do/Sbi-kycci Thankyou SBI Team,,,
126.0,917871157240.0,917871157240.0,-,-,-,-,-,
1655966849396.0,,,Received,2022-06-23 12:17:29,"sir,Full body Blood Tests
Just Rs 499 50+ Tests Kidney, Sugar Urine, Liver & CBC  Full Body checkup Free
Home Collection +NABL  Phablecare
Call -  8448985847

",,,
507.0,917900031921.0,917900031921.0,-,-,-,-,-,
1666960620089.0,,,Sent,2022-10-28 18:07:00,,JP7 9k6*pnk951IkpMxJ****u*rS3RMV2I*J939*,,
507.0,917900031921.0,917900031921.0,-,-,-,-,-,
1668000831137.0,,,Sent,2022-11-09 19:03:51,,JP7 *0QV4M843bS3lHBuS5V*E7Ui1v*l*018*G***NI,,
117.0,917900051921.0,917900051921.0,-,-,-,-,-,
1655884581635.0,,,Sent,2022-06-22 13:26:21,,JP7 Q2UOD6854*8*TWnoKD**1z*312hKY6n8R4hG8*,,
117.0,917900051921.0,917900051921.0,-,-,-,-,-,
1663063242031.0,,,Sent,2022-09-13 15:30:42,,JP7 4****c71IHETE*0JF7W6GXrPNw*7W1*1TgDS*BM1S*1*3*2SJs,,
117.0,917900051921.0,917900051921.0,-,-,-,-,-,
1681285591170.0,,,Sent,2023-04-12 13:16:31,,JP7 1U6Sd7GG17**78X2*7F81eV*9o*Xf5*z*CPB,,
292.0,918104983712.0,918104983712.0,-,-,-,-,-,
1660898993000.0,,,Received,2022-08-19 14:19:53,"Live Dynamic At Piramal Vaikunth Balkum Thane
Nearing Possession Modern
2BHK from 1.08 Cr All In
Zero Stamp Duty & Floor Rise
SHOW CODE PRL15717
Call 7414962400",,,
115.0,918451805999.0,918451805999.0,-,-,-,-,-,
1655884580931.0,,,Sent,2022-06-22 13:26:20,,UPIACT X&cUysbd8#?&**2EC3#2R1#F*&#O&#2s*j#*,,
786.0,918451810999.0,918451810999.0,-,-,-,-,-,
1679514677711.0,,,Sent,2023-03-23 01:21:17,,UPIACT &61P*9F#&#&##&V&&#W5U*&N*#NCA5&2#26E3**1#,,
750.0,918580228174.0,918580228174.0,-,-,-,-,-,
1677854639053.0,,,Received,2023-03-03 20:13:59,"Dear Customer your HDFC, NET-BANKING Account Will be Blocked Today Please Update Your Pancard now visit the link https://rb.gy/tcgbo8",,,
287.0,918591997462.0,918591997462.0,-,-,-,-,-,
1660822339000.0,,,Received,2022-08-18 17:02:19,"Avail 6.75% Fixed Home Loan Interest Rate* 
At Piramal Vaikunth Balkum Thane
2BHKs from 1.41Cr All in*
RERAP51700003793 *T&C
SHOW CODE: PRL15717
Call 7414962400",,,
949.0,918657975198.0,918657975198.0,-,-,-,-,-,
1687502477298.0,,,Received,2023-06-23 12:11:17,"Congratulations! You have Pre-Approved offer for HD FC Credit Card Limit up to 5 Lacs T&C Process Digitally tiny.cc/CCHDFC
For help click https://rb.gy/xro65.",,,
327.0,918745944441.0,918745944441.0,-,-,-,-,-,
1662224304030.0,,,Sent,2022-09-03 22:28:24,,JP7 79Ujb***4B*Xl6Ec95n*1*CD4O27*USO76L,,
134.0,918798372821.0,918798372821.0,-,-,-,-,-,
1656305726063.0,,,Received,2022-06-27 10:25:26,"I am Dr. Robert from USA, i need an Indian partner to supply raw material, please reply via drwellingtonrobert@gmail.com for details if you are intrested.",,,
668.0,918895031996.0,918895031996.0,-,-,-,-,-,
1673971275028.0,,,Received,2023-01-17 21:31:15,Dear User Your SBl Account will be blocked today Please update your Pan-Card click here link https://sj4-fvk.web.app,,,
417.0,918976113157.0,918976113157.0,-,-,-,-,-,
1664090641774.0,,,Received,2022-09-25 12:54:01,"Sir thoda wait kr lijiye milind 
Party ke sath hai 
Ja rha hai 
Unko bhi same flts dekhna tha ",,,
1664090652847.0,,,Received,2022-09-25 12:54:12,Kasarvadavali se nikla hai ,,,
20.0,918976955832.0,918976955832.0,-,-,-,-,-,
1654076352940.0,,,Sent,2022-06-01 15:09:12,,MBACTIVATE 42ea5f23e387b893c4ec5ee5a156b1b19ab058d9,,
364.0,918976967384.0,918976967384.0,-,-,-,-,-,
1663048106951.0,,,Sent,2022-09-13 11:18:26,,YONOREG bbcf6f556b7d9be1e23172b1656808b2856a1dd511207ff49118b194152af178ea80ed3c1a82cc8ae3b89abe2a8800657fa97e0a0a3529318c01e9a14e7e9780,,
366.0,918976967389.0,918976967389.0,-,-,-,-,-,
1663062486476.0,,,Sent,2022-09-13 15:18:06,,YONOREG ae3d16163b5020d274ddc9413245848a32bb87bad8e97b8a63936b8427b4be729537fe344889a22932caefae8af74aa9f34096448418a3c2f74971a56937f5d2,,
655.0,918987843978.0,918987843978.0,-,-,-,-,-,
1673275514539.0,,,Received,2023-01-09 20:15:14,"Dear
HDFC Customer your HDFC NET BANKING will be suspended today please update your PAN card now visit below the link http://shrtco.de/K43wJf",,,
325.0,919004676782.0,919004676782.0,-,-,-,-,-,
1662224296747.0,,,Sent,2022-09-03 22:28:16,,UPIACT S&x*H*#@Y1*&&G7J&**C*&*n&*&&fD1QP#1*0#**X*###*&?*&,,
325.0,919004676782.0,919004676782.0,-,-,-,-,-,
1668000830610.0,,,Sent,2022-11-09 19:03:50,,UPIACT **9**#8&p6oI#&H#&*Fb&##&*0cH&&*H807P*6?#,,
355.0,919028171187.0,919028171187.0,-,-,-,-,-,
1662985843963.0,,,Received,2022-09-12 18:00:43,"Property address -
VENECIA, A-WING 603
CASA BELLA..",,,
1662985933753.0,,,Received,2022-09-12 18:02:13,"+919833011320
Mr. Prashant 
Pl collect key from this person.. He took key to see flat...",,,
596.0,919137457982.0,919137457982.0,-,-,-,-,-,
1670321842184.0,,,Sent,2022-12-06 15:47:22,,"Sandipan Dutta, Room No. 603, Bldg.- C, Sukur Enclave, Ghodbunder Road, Opp. TMC Children's Oark, Anand Nagar, Thane(W), Pin-400615.",,
826.0,919211727037.0,919211727037.0,-,-,-,-,-,
1681285590990.0,,,Sent,2023-04-12 13:16:30,,UPIACT *OsEE&#65bw*&&**4347&&7#P#*u*#*W5JCCUg#kh7#T##P5&*,,
231.0,919223274424.0,919223274424.0,-,-,-,-,-,
1659102039853.0,,,Sent,2022-07-29 19:10:39,,JP7 V877MWBIXR52OE16ToEID*UE9327QBRS7FZ*F*UguE1**o*,,
856.0,919311785252.0,919311785252.0,-,-,-,-,-,
1682147969310.0,,,Sent,2023-04-22 12:49:29,,Paytm Secure SMS to verify your number and Login:$ZmEwN2FmMzAwMjA2YWRhNjY1ODA1MDljZGFmYTA0NTM,,
291.0,919321423276.0,919321423276.0,-,-,-,-,-,
1660898965000.0,,,Received,2022-08-19 14:19:25,"Live Dynamic At Piramal Vaikunth Balkum Thane
Nearing Possession Modern
2BHK from 1.08 Cr All In
Zero Stamp Duty & Floor Rise
SHOW CODE PRL15717
Call 7414962400",,,
593.0,919324801809.0,919324801809.0,-,-,-,-,-,
1670230781603.0,,,Received,2022-12-05 14:29:41,"AIRCOOL SERVICE
We Repair
Washing machine
Fridge
microwave
Water purifier
Dryer
AC
TV
PEST CONTROL SERVICE
Hob/Chimney
CALL 9004584903
CALL 9819079002",,,
732.0,919431708357.0,919431708357.0,-,-,-,-,-,
1676976446514.0,,,Received,2023-02-21 16:17:26,"Dear SBI USER,
A/C will be blocked today Update PANCARD for KYC Verify login yono. with.Netbanking Click https://sgrame-12.web.app",,,
818.0,919433543003.0,919433543003.0,-,-,-,-,-,
1680955593591.0,,,Received,2023-04-08 17:36:33,"Dear Customer, You have a missed call from +919433543003 The last missed call was at 08:00 PM on 07-Apr-2023 Thankyou, Team Jio.",,,
356.0,919560241900.0,919560241900.0,-,-,-,-,-,
1662987021616.0,,,Sent,2022-09-12 18:20:21,,HDFCUPI 7cSsqcu6Pdrewv3g5UmLs%2Bauyeq1WKMJ31fQKa%2FM7KYtaB83Bks4%2FAxTP062GVfD,,
356.0,919560241900.0,919560241900.0,-,-,-,-,-,
1668000830871.0,,,Sent,2022-11-09 19:03:50,,HDFCUPI 7cSsqcu6Pdrewv3g5UmLs57YGp2cliU3gL3ASRWPis0TDbD6ZiHx0wg3ridiq%2BdJ,,
356.0,919560241900.0,919560241900.0,-,-,-,-,-,
1681285591341.0,,,Sent,2023-04-12 13:16:31,,HDFCUPI 7cSsqcu6Pdrewv3g5UmLs4Jx4AvsxGYY%2BkMc%2BVn4ikkvvBMPvhWaVgiLYD8nwO1g,,
433.0,919588661620.0,919588661620.0,-,-,-,-,-,
1664528641756.0,,,Received,2022-09-30 14:34:01,"Dear Customer, You have a missed call from +919588661620 The last missed call was at 02:32 PM on 30-Sep-2022 Thankyou, Team Jio.",,,
230.0,919667691414.0,919667691414.0,-,-,-,-,-,
1659102039597.0,,,Sent,2022-07-29 19:10:39,,HDFCUPI 7cSsqcu6Pdrewv3g5UmLs8lbFbCO11RFRdOBIX0tNwebuK0KcUystg9NmStzYTde,,
116.0,919667691515.0,919667691515.0,-,-,-,-,-,
1655884581232.0,,,Sent,2022-06-22 13:26:21,,HDFCUPI 7cSsqcu6Pdrewv3g5UmLsywdPXPpj%2FchfSTdHvASGnSgjjn5w%2BiZw1%2BpgACxeUoj,,
116.0,919667691515.0,919667691515.0,-,-,-,-,-,
1662224303737.0,,,Sent,2022-09-03 22:28:23,,HDFCUPI 7cSsqcu6Pdrewv3g5UmLsxdd4wbI38pHxSwYfHaZ6PRejjOVXcrTAHEJYumCqiFJ,,
116.0,919667691515.0,919667691515.0,-,-,-,-,-,
1666960619846.0,,,Sent,2022-10-28 18:06:59,,HDFCUPI 7cSsqcu6Pdrewv3g5UmLswGKqb0nrnjsS30DjO5dYrMj1t3Nl2ah1zQ8ma3%2BcBUM,,
43.0,919702777794.0,919702777794.0,-,-,-,-,-,
1654181466546.0,,,Sent,2022-06-02 20:21:06,,UPIACT 5&M*X24OK&M6#9#&M**&12*7*I&*&*2#&s*xO&#*&0m*&#IY#K,,
43.0,919702777794.0,919702777794.0,-,-,-,-,-,
1679514693041.0,,,Sent,2023-03-23 01:21:33,,UPIACT *&56VA&&&*ZJ8#&&N#&**&9KS&efU66CR5C*N*&X&#5,,
357.0,919717465555.0,919717465555.0,-,-,-,-,-,
1662987032993.0,,,Sent,2022-09-12 18:20:32,,HDFCUPI 7cSsqcu6Pdrewv3g5UmLs6QkMUfvO6CaFv9GBONXQ%2FacSRgyXLfi%2BdyT766cJKnH,,
357.0,919717465555.0,919717465555.0,-,-,-,-,-,
1675344670838.0,,,Sent,2023-02-02 19:01:10,,HDFCUPI 7cSsqcu6Pdrewv3g5UmLs2bfax5ljA3z54O4Jsbyi7ZhzOh4qlDnAOlDrM5O9fLW,,
357.0,919717465555.0,919717465555.0,-,-,-,-,-,
1679514677921.0,,,Sent,2023-03-23 01:21:17,,HDFCUPI 7cSsqcu6Pdrewv3g5UmLs%2FPU2O%2BYkue8uOBk7IbBCngHPrEsR0lwBi58rkc2e%2FeJ,,
1679514708207.0,,,Sent,2023-03-23 01:21:48,,HDFCUPI 7cSsqcu6Pdrewv3g5UmLs9PNoS58K4CCVxIP9XoULL0i9ruNjOREJjjOrl5zF%2Fp4,,
357.0,919717465555.0,919717465555.0,-,-,-,-,-,
1682147738626.0,,,Sent,2023-04-22 12:45:38,,HDFCUPI 7cSsqcu6Pdrewv3g5UmLs7Ej%2BnlUi0jGaNqFyWpCjfbfVUMEKReijIyiFrwzXDsa,,
612.0,919871155781.0,919871155781.0,-,-,-,-,-,
1670853590286.0,,,Received,2022-12-12 19:29:50,"dear SBI user,
Your YONO Account will be blocked today. Please click on the link to update your PAN CARD Number
http://shrtco.de/Q3nnQW
SBI. TEAM",,,
693.0,919886491500.0,919886491500.0,-,-,-,-,-,
1674894650250.0,,,Received,2023-01-28 14:00:50,"Dear Customer, You have a missed call from +919886491500 The last missed call was at 01:52 PM on 28-Jan-2023 Thankyou, Team Jio.",,,
391.0,919892830822.0,919892830822.0,-,-,-,-,-,
1663399699918.0,,,Sent,2022-09-17 12:58:19,,"Mosquito net chahiye. 
Address: Flat No- 603,  Venecia A-Wing, Casa Bella, Lodha Palava, Kalyan-Shil Road, Dombivli (E), Pin-421204.",,
171.0,919950613061.0,919950613061.0,-,-,-,-,-,
1657190965620.0,,,Received,2022-07-07 16:19:25,"100% Weight Loss
Bina Gym/Diet Ke
90 Dino Me 35 Kilo Tak Wajan Ghataye
Warna Paise Wapas Paye
Govt Apprvd Ayurvedic Ilaaj
https://zfrmz.in/uJilmejMCF3C7ngzl618",,,
580.0,919994080379.0,919994080379.0,-,-,-,-,-,
1669885678545.0,,,Received,2022-12-01 14:37:58,"Dear HDFC Bank user your HDFC Netbanking account will be blocked today please click on the link and update your PAN CARD immediately.
http://bitly.ws/xjZn",,,
11.0,7065933336.0,7065933336.0,-,-,-,-,-,
1654072536506.0,,,Sent,2022-06-01 14:05:36,,AMAZONUPI ppa&XJ?em(DBL9thvZ#g)2!*]WLVh$CO5dQ#8,,
102.0,7777046999.0,7777046999.0,-,-,-,-,-,
1655550988175.0,,,Sent,2022-06-18 16:46:28,,CREDUPI pp6yQ2f0THu66XtD8NyCBnxi5sF1*EMRFdoPI,,
1655550988743.0,,,Sent,2022-06-18 16:46:28,,CREDUPI ppKvWaRC4|yE6a7M4v73Y87!T_xXamZxA_uEv,,
1655551001214.0,,,Sent,2022-06-18 16:46:41,,CREDUPI ppy2juO|RFFpTF1lFPxw@MS_KgE1*CC(47!}w,,
705.0,5035005.0,5035005.0,-,-,-,-,-,
1675413425132.0,,,Received,2023-02-03 14:07:05,310756 - Huawei verification code to set security phone number.,,,
244.0,503501.0,503501.0,-,-,-,-,-,
1659520306473.0,,,Received,2022-08-03 15:21:46,"<#> inDriver code: 2453
cpjyScQ++Hg",,,
244.0,503501.0,503501.0,-,-,-,-,-,
1661112917000.0,,,Received,2022-08-22 01:45:17,Your Uber code is 8431. Never share this code. Reply STOP ALL to +91 70390 68339 to unsubscribe. qlRnn4A1sbt,,,
244.0,503501.0,503501.0,-,-,-,-,-,
1666332368710.0,,,Received,2022-10-21 11:36:08,Your code is: 24081. Thank you.,,,
244.0,503501.0,503501.0,-,-,-,-,-,
1667288352917.0,,,Received,2022-11-01 13:09:12,"898160 is your OTP for Discovery Plus for 1 time use. Do not share this OTP with anyone. Enjoy watching!
10djeAZxHLC",,,
244.0,503501.0,503501.0,-,-,-,-,-,
1681281065034.0,,,Received,2023-04-12 12:01:05,Xiaomi Account verification code: 049787. Don''t share this code.,,,
962.0,50350145.0,50350145.0,-,-,-,-,-,
1689277621265.0,,,Received,2023-07-14 01:17:01,"891415 is your OTP for Discovery Plus for 1 time use. Do not share this OTP with anyone. Enjoy watching!
10djeAZxHLC",,,
295.0,50350146.0,50350146.0,-,-,-,-,-,
1661112661000.0,,,Received,2022-08-22 01:41:01,<#> Your Uber code is 1336. Never share this code. CtQ2j9W9/0g,,,
1661112768000.0,,,Received,2022-08-22 01:42:48,<#> Your Uber code is 0333. Never share this code. Reply STOP ALL to +91 70390 68339 to unsubscribe. CtQ2j9W9/0g,,,
190.0,50350147.0,50350147.0,-,-,-,-,-,
1657731835469.0,,,Received,2022-07-13 22:33:55,"872723 is your OTP for Discovery Plus for 1 time use. Do not share this OTP with anyone. Enjoy watching!
10djeAZxHLC",,,
669.0,50350300.0,50350300.0,-,-,-,-,-,
1673989998651.0,,,Received,2023-01-18 02:43:18,Your Uber code is 5513. Never share this code. REw25AL7iaR,,,
669.0,50350300.0,50350300.0,-,-,-,-,-,
1676557034769.0,,,Received,2023-02-16 19:47:14,"Shaziya Sahebdin has sent you 600.00 USD with PayPal. View details at https://py.pl/1l0nuf. Reply ""bal"" for your updated balance.",,,
669.0,50350300.0,50350300.0,-,-,-,-,-,
1677365648826.0,,,Received,2023-02-26 04:24:08,"IMPORTANT - Your ad has been temporarily suspended due to the quality of your photo.
 Add a new photo and reactivate your ad.
 https://superprof.co.in/c/6de0971781",,,
258.0,5035055.0,5035055.0,-,-,-,-,-,
1660018298791.0,,,Received,2022-08-09 09:41:38,Your Uber code is 8813. Never share this code. Reply STOP ALL to +91 70390 68339 to unsubscribe. qlRnn4A1sbt,,,
195.0,50350555.0,50350555.0,-,-,-,-,-,
1657786696389.0,,,Received,2022-07-14 13:48:16,"160996 is your OTP for Discovery Plus for 1 time use. Do not share this OTP with anyone. Enjoy watching!
10djeAZxHLC",,,
195.0,50350555.0,50350555.0,-,-,-,-,-,
1666978535589.0,,,Received,2022-10-28 23:05:35,Huawei: 956906. To reset your password.,,,
195.0,50350555.0,50350555.0,-,-,-,-,-,
1671998055456.0,,,Received,2022-12-26 01:24:15,"516011 is your OTP for Discovery Plus for 1 time use. Do not share this OTP with anyone. Enjoy watching!
10djeAZxHLC",,,
191.0,51462.0,51462.0,-,-,-,-,-,
1657734338661.0,,,Received,2022-07-13 23:15:38,Thank you for subscribing to Discovery Plus. Check your subscription details at http://auth.discoveryplus.in/my-account/invoiceList,,,
